ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal
2370,RIFLE BUTTS ROAD,RIFLE BUTTS,ROAD,0.182320442,0.069060773,0.226519337,0.392265193,0.812154696,0.129834254,0.910614525,0.519230769,0.355769231,0.173076923,0,0.269230769,0.653846154,0.976744186,0,0,0.744791667,0.286458333,1059,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
3831,HESLOP ROAD,HESLOP,ROAD,0.25,0.097087379,0.235436893,0.266990291,0.699029126,0.150485437,0.87804878,0.349056604,0.481132075,0.160377358,0,0.130081301,0.869918699,1,0,0,0.659340659,0.296703297,1015,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5429,MT BAW BAW TOURIST ROAD,MT BAW BAW TOURIST,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,0.50013923,0.49986077,0,non-Intersection,0,0,0,0,0
9981,TEA TREE ROAD,TEA TREE,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789853404,0.210146596,0,non-Intersection,0,0,0,0,0
2643,GUY ROAD,GUY,ROAD,0.126520681,0.102189781,0.182481752,0.350364964,0.832116788,0.238442822,0.891566265,0.5,0.325,0.2,0,0.278481013,0.683544304,1,0,0,0.540106952,0.422459893,950,0,0,0.168747961,0,0.831252039,0,non-Intersection,0,0,0,0,0
221,ANTIMONY MINE ROAD,ANTIMONY MINE,ROAD,0.197647059,0.129411765,0.2,0.301176471,0.764705882,0.171764706,0.873170732,0.419047619,0.542857143,0.047619048,0,0.091666667,0.875,1,0,0,0.54954955,0.400900901,1058,0,0,0,0.05696789,0.94303211,0,non-Intersection,0,0,0,0,0
9272,TREW ROAD,TREW,ROAD,0.133333333,0.076923077,0.184615385,0.41025641,0.841025641,0.194871795,0.953846154,0.482758621,0.482758621,0.051724138,0,0.2,0.7625,1,0,0,0.657894737,0.271929825,1000,0,0,0.785531609,0,0.214468391,0,non-Intersection,0,0,0,0,0
1471,MILTON STREET,MILTON,STREET,0.214285714,0.108899297,0.298594848,0.183840749,0.741217799,0.194379391,0.926190476,0.331775701,0.518691589,0.163551402,0.019455253,0.252918288,0.708171206,0.988593156,0.011406844,0,0.582010582,0.354497354,992,0.179251547,0,0.492816446,0.13067682,0,2,Intersection,0,0,0,0,0
7973,NORTH MAIN ROAD,NORTH MAIN,ROAD,0.14,0.108,0.188,0.384,0.808,0.18,0.930131004,0.442857143,0.485714286,0.057142857,0,0.173913043,0.793478261,1,0,0,0.616,0.352,1028,0,0,0,0.563423868,0.140065191,0,non-Intersection,0,0,0,0,0
437,SHEA STREET,SHEA,STREET,0.205955335,0.136476427,0.248138958,0.258064516,0.786600496,0.151364764,0.875,0.330097087,0.349514563,0.310679612,0.088050314,0.402515723,0.427672956,0.98,0.02,0,0.411764706,0.509803922,848,0,0,0.883672371,0.116327629,0,0,non-Intersection,0,0,0,0,0
1003,LITAIZE CREEK ROAD,LITAIZE CREEK,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
1140,MAHONEY ROAD,MAHONEY,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
3265,BASS SCHOOL ROAD,BASS SCHOOL,ROAD,0.150684932,0.109589041,0.146118721,0.381278539,0.796803653,0.212328767,0.87755102,0.453781513,0.394957983,0.100840336,0.01875,0.1875,0.71875,1,0,0,0.531578947,0.410526316,929,0,0,0.632280536,0,0.367719464,0,non-Intersection,0,0,0,0,0
8726,LINTON-MANNIBADAR ROAD,LINTON-MANNIBADAR,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,8.78E-07,0,0.999999122,0,non-Intersection,0,0,0,0,0
7207,OCOCK STREET,OCOCK,STREET,0.198198198,0.126126126,0.213213213,0.327327327,0.768768769,0.135135135,0.925925926,0.390804598,0.448275862,0.149425287,0,0.236842105,0.719298246,0.944444444,0,0,0.591194969,0.371069182,997,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
345,DUNDAS STREET,DUNDAS,STREET,0.193621868,0.134396355,0.248291572,0.264236902,0.760820046,0.159453303,0.913669065,0.380165289,0.520661157,0.123966942,0.044444444,0.118518519,0.785185185,0.769784173,0.230215827,0,0.572115385,0.413461538,979,0,0,0.99363256,0.00636744,0,0,Intersection,0,0,0,0,0
2111,BRISTOL ROAD,BRISTOL,ROAD,0.151282051,0.097435897,0.28974359,0.28974359,0.825641026,0.171794872,0.817948718,0.510204082,0.285714286,0.153061224,0.069620253,0.430379747,0.474683544,0.467105263,0.453947368,0.078947368,0.704301075,0.241935484,1011,0.554152793,0,0.411686762,0.034160445,0,12,Intersection,1,0,0,0,0
8650,GROSSMANS ROAD,GROSSMANS,ROAD,0.277198212,0.101341282,0.235469449,0.277198212,0.670640835,0.108792846,0.917417417,0.274390244,0.725609756,0.024390244,0,0.080924855,0.901734104,1,0,0,0.770897833,0.213622291,1149,0,0,0.483976846,0,0.516023154,0,non-Intersection,0,0,0,0,0
3906,HENRY STREET W,HENRY,STREET,0.173913043,0.097186701,0.199488491,0.306905371,0.803069054,0.222506394,0.904884319,0.423076923,0.336538462,0.163461538,0,0.463087248,0.489932886,0.909677419,0.090322581,0,0.459459459,0.493243243,887,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
3867,LYNDHURST STREET,LYNDHURST,STREET,0.192872117,0.092243187,0.226415094,0.19706499,0.763102725,0.291404612,0.849287169,0.431818182,0.257575758,0.234848485,0.065217391,0.451086957,0.434782609,0.978723404,0.021276596,0,0.573964497,0.360946746,872,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
3514,WOOLAMAI BEACH ROAD,WOOLAMAI BEACH,ROAD,0.166990291,0.091262136,0.217475728,0.304854369,0.798058252,0.219417476,0.868217054,0.405797101,0.369565217,0.202898551,0.040358744,0.412556054,0.479820628,0.967741935,0,0.032258065,0.597402597,0.41991342,962,0,0,0.806643709,0,0.193356291,5,Intersection,0,0,0,0,0
3179,OLD NEUK ROAD,OLD NEUK,ROAD,0.107344633,0.124293785,0.144067797,0.372881356,0.833333333,0.251412429,0.906515581,0.5,0.34375,0.104166667,0,0.312,0.688,1,0,0,0.676646707,0.347305389,1086,0,0,0.573120155,0.426879845,0,0,non-Intersection,0,0,0,1,0
5739,STOLL ROAD,STOLL,ROAD,0.199115044,0.088495575,0.181415929,0.376106195,0.761061947,0.154867257,0.852941176,0.5,0.287878788,0.060606061,0,0.231707317,0.768292683,1,0,0,0.710743802,0.314049587,1047,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
2008,GROSSMANS ROAD,GROSSMANS,ROAD,0.277198212,0.101341282,0.235469449,0.277198212,0.670640835,0.108792846,0.917417417,0.274390244,0.725609756,0.024390244,0,0.080924855,0.901734104,1,0,0,0.770897833,0.213622291,1149,0,0,0.519029138,0,0.480970862,0,non-Intersection,0,0,0,0,0
8950,CARL STREET,CARL,STREET,0.198218263,0.120267261,0.247216036,0.229398664,0.766146993,,0.899782135,0.330578512,0.338842975,0.280991736,0.076530612,0.433673469,0.418367347,0.930851064,0.053191489,0,0.597560976,0.37804878,868,0,0,0.864899671,0.135100329,0,0,non-Intersection,0,0,0,0,0
9994,GRANTVILLE DRIVE,GRANTVILLE,DRIVE,0.157088123,0.103448276,0.187739464,0.398467433,0.796934866,0.153256705,0.847583643,0.4,0.457142857,0.185714286,0.047169811,0.311320755,0.613207547,0.923076923,0.048076923,0,0.483870968,0.459677419,912,0,0,1,0,0,1,non-Intersection,0,0,0,0,0
3637,VISTA DRIVE,VISTA,DRIVE,0.195928753,0.086513995,0.20610687,0.318066158,0.763358779,0.193384224,0.951530612,0.442307692,0.490384615,0.144230769,0,0.346405229,0.60130719,1,0,0,0.674157303,0.258426966,1011,0,0,0.924521985,0.075478015,0,0,non-Intersection,0,0,0,0,0
4066,MATTHEW STREET,MATTHEW,STREET,0.186963979,0.142367067,0.202401372,0.284734134,0.756432247,0.183533448,0.915540541,0.398773006,0.380368098,0.245398773,0.042553191,0.429787234,0.468085106,1,0,0,0.572,0.392,897,0,0,0.883584534,0.116415466,0,0,non-Intersection,0,0,0,0,0
4384,BURKES ROAD,BURKES,ROAD,0.15503876,0.173126615,0.129198966,0.310077519,0.80620155,0.23255814,0.860824742,0.46875,0.354166667,0.125,0,0.203252033,0.772357724,1,0,0,0.755681818,0.267045455,1006,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
8275,GRIFFITHS ROAD,GRIFFITHS,ROAD,0.113333333,0.126666667,0.213333333,0.38,0.873333333,0.166666667,0.847133758,0.65,0.4,0.075,0,0.228070175,0.719298246,1,0,0,0.702380952,0.380952381,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
4395,CLARKES HILL ROAD,CLARKES HILL,ROAD,0.15503876,0.173126615,0.129198966,0.310077519,0.80620155,0.23255814,0.860824742,0.46875,0.354166667,0.125,0,0.203252033,0.772357724,1,0,0,0.755681818,0.267045455,1006,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
1676,MONAHANS ROAD,MONAHANS,ROAD,0.206060606,0.112121212,0.196969697,0.293939394,0.751515152,0.190909091,0.876923077,0.378947368,0.515789474,0.063157895,0,0.090909091,0.848484848,1,0,0,0.721212121,0.315151515,1087,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5392,ROKEWOOD-SKIPTON ROAD,ROKEWOOD-SKIPTON,ROAD,0.187234043,0.080851064,0.187234043,0.34893617,0.778723404,0.195744681,0.904109589,0.482758621,0.465517241,0.155172414,0.047058824,0.141176471,0.811764706,1,0,0,0.763157895,0.201754386,1004,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
7556,BLACKWOOD DRIVE,BLACKWOOD,DRIVE,0.142118863,0.090439276,0.209302326,0.328165375,0.816537468,0.22997416,0.896464646,0.48245614,0.254385965,0.149122807,0.035502959,0.307692308,0.603550296,1,0,0,0.532846715,0.394160584,891,0,0,0.769739193,0,0.230260807,0,non-Intersection,0,0,0,0,0
4869,PASCOE STREET,PASCOE,STREET,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,0.866705116,0.122316321,0,0,non-Intersection,0,0,0,0,0
895,SHARPE ROAD,SHARPE,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
4833,YENDON NO 2 ROAD,YENDON NO 2,ROAD,0.221453287,0.114186851,0.224913495,0.332179931,0.733564014,0.107266436,0.84516129,0.358024691,0.49382716,0.172839506,0,0.221052632,0.747368421,1,0,0,0.621428571,0.371428571,996,0,0,0.12264548,0,0.417827006,0,non-Intersection,0,0,0,0,0
6035,EDGAR ROAD,EDGAR,ROAD,0.209150327,0.104575163,0.235294118,0.300653595,0.758169935,0.150326797,0.949832776,0.436781609,0.505747126,0.08045977,0,0.202020202,0.797979798,1,0,0,0.597402597,0.331168831,1023,0,0.0001211,0.533655042,0,0.466223858,0,non-Intersection,0,0,0,0,0
6788,DROUIN-KORUMBURRA ROAD,DROUIN-KORUMBURRA,ROAD,0.20802005,0.107769424,0.187969925,0.268170426,0.764411028,0.228070175,0.940568475,0.455357143,0.410714286,0.133928571,0,0.217948718,0.743589744,0.979865772,0,0,0.65625,0.333333333,996,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
7063,MOORES ROAD,MOORES,ROAD,0.195744681,0.125531915,0.217021277,0.285106383,0.765957447,0.176595745,0.936956522,0.496453901,0.390070922,0.141843972,0.041176471,0.194117647,0.729411765,0.98255814,0,0,0.688372093,0.334883721,972,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
1542,CULLINAN ROAD,CULLINAN,ROAD,0.248062016,0.166666667,0.15503876,0.352713178,0.701550388,0.07751938,0.898580122,0.212121212,0.712121212,0.075757576,0,0.064748201,0.884892086,1,0,0,0.715867159,0.26199262,1107,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
908,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.204508857,0.098228663,0.198067633,0.336553945,0.7568438,0.162640902,0.957841484,0.441860465,0.406976744,0.13372093,0.021459227,0.188841202,0.74248927,1,0,0,0.570281124,0.37751004,944,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
7408,RUSSELLS ROAD,RUSSELLS,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0,0,0.48101523,0,non-Intersection,0,0,0,0,0
9058,TILLIGS ROAD,TILLIGS,ROAD,0.272727273,0.090909091,0.247648903,0.300940439,0.677115987,0.087774295,0.926605505,0.333333333,0.411111111,0.244444444,0,0.256880734,0.71559633,1,0,0,0.508196721,0.483606557,929,0,0,0.498800271,0.163735293,0,0,non-Intersection,0,0,0,0,0
8922,HORSESHOE BEND ROAD,HORSESHOE BEND,ROAD,0.286486486,0.088288288,0.297297297,0.221621622,0.672072072,0.106306306,0.93442623,0.326530612,0.639455782,0.040816327,0.017751479,0.171597633,0.792899408,1,0,0,0.752767528,0.239852399,1127,0,0,0.54094867,0.45905133,0,0,Intersection,0,0,0,0,0
1501,GARONNE DRIVE,GARONNE,DRIVE,0.318104907,0.113367174,0.226734349,0.230118443,0.634517766,0.111675127,0.932088285,0.299319728,0.646258503,0.074829932,0,0.082802548,0.891719745,1,0,0,0.629090909,0.378181818,1055,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
1737,HOPKINS STREET,HOPKINS,STREET,0.144804089,0.097103918,0.207836457,0.339011925,0.833049404,0.211243612,0.890971039,0.503144654,0.289308176,0.201257862,0.020746888,0.323651452,0.593360996,1,0,0,0.527196653,0.451882845,903,0,0,0.475198884,0.524801116,0,1,non-Intersection,0,0,0,0,0
472,LERDERDERG STREET,LERDERDERG,STREET,0.234096692,0.086513995,0.239185751,0.272264631,0.730279898,0.167938931,0.896103896,0.31,0.43,0.24,0.058823529,0.379084967,0.477124183,0.859060403,0.140939597,0,0.616352201,0.270440252,978,0.037241628,0,0.921642343,0,0,0,non-Intersection,0,0,0,0,0
7999,BROWNS ROAD,BROWNS,ROAD,0.15648855,0.125954198,0.232824427,0.332061069,0.790076336,0.152671756,0.926829268,0.539473684,0.342105263,0.171052632,0.04,0.24,0.64,1,0,0,0.540983607,0.352459016,915,0,0,0.528012616,0,0,0,non-Intersection,0,0,0,0,0
4441,KIERCES ROAD,KIERCES,ROAD,0.175308642,0.098765432,0.222222222,0.325925926,0.785185185,0.177777778,0.926470588,0.441441441,0.513513514,0.099099099,0,0.142857143,0.827067669,1,0,0,0.629807692,0.370192308,1025,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
5207,LINTON-MANNIBADAR ROAD,LINTON-MANNIBADAR,ROAD,0.142118863,0.090439276,0.209302326,0.328165375,0.816537468,0.22997416,0.896464646,0.48245614,0.254385965,0.149122807,0.035502959,0.307692308,0.603550296,1,0,0,0.532846715,0.394160584,891,0,0,0.652504669,0,0.347495331,0,non-Intersection,0,0,0,0,0
4204,ABBOTT STREET,ABBOTT,STREET,0.146938776,0.081632653,0.169387755,0.308163265,0.814285714,0.293877551,0.895178197,0.539568345,0.258992806,0.18705036,0.067961165,0.383495146,0.514563107,0.844660194,0.087378641,0.067961165,0.776536313,0.229050279,1004,0,0,1,0,0,0,Intersection,0,0,0,1,0
2742,SHENANDOAH DRIVE,SHENANDOAH,DRIVE,0.085043988,0.052785924,0.181818182,0.33431085,0.891495601,0.346041056,0.903225806,0.602150538,0.11827957,0.23655914,0.034285714,0.474285714,0.457142857,1,0,0,0.573913043,0.408695652,833,0,0,0.948497597,0,0.051502403,0,non-Intersection,0,0,0,0,0
8634,BROWNS-SCARSDALE ROAD,BROWNS-SCARSDALE,ROAD,0.174216028,0.132404181,0.271777003,0.296167247,0.780487805,,0.94265233,0.38961039,0.415584416,0.064935065,0,0.228571429,0.723809524,1,0,0,0.515873016,0.412698413,969,0,0,0.987904067,0,0,0,non-Intersection,0,0,0,0,0
2173,GEELONG ROAD,GEELONG,ROAD,0.128378378,0.06981982,0.252252252,0.272522523,0.846846847,0.277027027,0.898383372,0.588235294,0.323529412,0.088235294,0.079096045,0.423728814,0.480225989,0.663043478,0.233695652,0.10326087,0.676190476,0.271428571,1054,0,0,0.614881761,0.385118239,0,2,Intersection,0,0,0,0,0
1474,RUSSELL ROAD,RUSSELL,ROAD,0.25,0.067073171,0.176829268,0.359756098,0.731707317,0.146341463,0.918238994,0.441860465,0.441860465,0.186046512,0,0.161290323,0.790322581,0.949152542,0,0,0.719512195,0.341463415,1062,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
7347,MOUNT EMU SETTLEMENT ROAD,MOUNT EMU SETTLEMENT,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
4919,BROWNS ROAD,BROWNS,ROAD,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
7360,LINTON-MORTCHUP ROAD,LINTON-MORTCHUP,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0.563822206,0.436177794,0,non-Intersection,0,0,0,0,0
5471,DUGGAN ROAD,DUGGAN,ROAD,0.17578125,0.08203125,0.1875,0.3125,0.7734375,0.2421875,0.874509804,0.449275362,0.420289855,0.188405797,0,0.16091954,0.793103448,1,0,0,0.644230769,0.326923077,1002,0,0,0,0.177557236,0.822442764,0,non-Intersection,0,0,0,1,0
8574,HOGARTHS ROAD W,HOGARTHS,ROAD,0.192878338,0.091988131,0.210682493,0.299703264,0.762611276,0.204747774,0.892966361,0.426966292,0.460674157,0.08988764,0,0.179245283,0.783018868,1,0,0,0.755244755,0.188811189,1108,0,0,0,0,0,0,non-Intersection,0,0,0,0,0
1603,MCCALLUM ROAD,MCCALLUM,ROAD,0.205816555,0.100671141,0.266219239,0.281879195,0.767337808,0.14541387,0.96043956,0.390625,0.4609375,0.1328125,0.031055901,0.267080745,0.701863354,0.981595092,0.018404908,0,0.557603687,0.442396313,980,0,0,0.579681632,0.120342742,0.299975626,0,non-Intersection,0,0,0,0,0
3614,SMITHERS STREET,SMITHERS,STREET,0.138666667,0.058666667,0.205333333,0.346666667,0.837333333,0.250666667,0.884615385,0.553191489,0.35106383,0.138297872,0.045454545,0.422077922,0.487012987,0.959731544,0,0.040268456,0.717791411,0.251533742,1025,0,0,0.950228569,0.049771431,0,0,non-Intersection,0,0,0,0,0
4248,OLD BOILER ROAD,OLD BOILER,ROAD,0.147058824,0.117647059,0.205882353,0.411764706,0.81372549,0.117647059,0.911504425,0.444444444,0.518518519,0,0.073170732,0.292682927,0.634146341,0.923076923,0,0,0.62962963,0.351851852,1045,0,0,0.013612197,0.515384367,0.471003436,0,non-Intersection,0,0,0,0,0
9250,SAMUEL AMESS DRIVE,SAMUEL AMESS,DRIVE,0.121794872,0.102564103,0.16025641,0.365384615,0.878205128,0.25,0.882352941,0.609756098,0.341463415,0,0,0.230769231,0.769230769,1,0,0,0.739130435,0.231884058,1048,0,0,0,1,0,1,non-Intersection,0,0,0,0,0
503,CLARINDA STREET,CLARINDA,STREET,0.100244499,0.070904645,0.161369193,0.30806846,0.897310513,0.359413203,0.901015228,0.572727273,0.236363636,0.145454545,0.080745342,0.385093168,0.51552795,0.911949686,0.088050314,0,0.638554217,0.313253012,981,0,0,0.989444695,0,0,0,non-Intersection,0,0,0,1,0
5783,BLOOMFIELD ROAD,BLOOMFIELD,ROAD,0.15060241,0.123493976,0.186746988,0.376506024,0.819277108,0.162650602,0.915915916,0.478723404,0.372340426,0.127659574,0,0.153225806,0.846774194,0.966942149,0.033057851,0,0.631868132,0.384615385,1002,0,0,0,0,0.580087711,0,non-Intersection,0,0,0,1,0
2834,CHURCH STREET,CHURCH,STREET,0.044660194,0.046601942,0.085436893,0.153398058,0.937864078,0.669902913,0.880157171,0.720720721,0.108108108,0.126126126,0.167259786,0.622775801,0.103202847,0.24911032,0.722419929,0.028469751,0.682926829,0.426829268,860,0,0,1,0,0,1,non-Intersection,0,0,0,0,0
2617,CLAIRVILLE STREET,CLAIRVILLE,STREET,0.129979036,0.050314465,0.176100629,0.295597484,0.853249476,0.348008386,0.915789474,0.606837607,0.316239316,0.076923077,0.055,0.38,0.545,0.767326733,0.04950495,0.143564356,0.721393035,0.268656716,1052,0,0,0.828940405,0.171059595,0,0,non-Intersection,0,0,0,0,0
3673,CLISSOLD STREET,CLISSOLD,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0,0,0.963016441,0,0.036983559,0,non-Intersection,0,0,0,0,0
1596,MAHERS ROAD,MAHERS,ROAD,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
9023,HILLCREST ROAD,HILLCREST,ROAD,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,0.527165827,0,0.472834173,0,non-Intersection,0,0,0,0,0
422,LORNA STREET,LORNA,STREET,0.165242165,0.122507123,0.216524217,0.33048433,0.797720798,0.165242165,0.94017094,0.4,0.427272727,0.209090909,0.031746032,0.325396825,0.619047619,0.873134328,0.126865672,0,0.647798742,0.352201258,986,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
7084,MORWELL-THORPDALE ROAD,MORWELL-THORPDALE,ROAD,0.175324675,0.087662338,0.198051948,0.340909091,0.762987013,0.198051948,0.912751678,0.512820513,0.435897436,0.128205128,0,0.171428571,0.8,1,0,0,0.658730159,0.349206349,992,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
4788,EGERTON-BALLARK ROAD,EGERTON-BALLARK,ROAD,0.2,0.136111111,0.197222222,0.341666667,0.761111111,0.125,0.853658537,0.37755102,0.520408163,0.12244898,0.025862069,0.172413793,0.75,1,0,0,0.695121951,0.37195122,1014,0,0,0.375249594,0,0.624750406,0,non-Intersection,0,0,0,0,0
3407,PHILLIP ISLAND ROAD,PHILLIP ISLAND,ROAD,0.121794872,0.102564103,0.16025641,0.365384615,0.878205128,0.25,0.882352941,0.609756098,0.341463415,0,0,0.230769231,0.769230769,1,0,0,0.739130435,0.231884058,1048,0,0,0.494774676,0,0.505225324,0,non-Intersection,0,0,0,0,0
1166,WRIXON STREET,WRIXON,STREET,0.166666667,0.072649573,0.162393162,0.431623932,0.803418803,0.166666667,0.942982456,0.452054795,0.424657534,0.095890411,0,0.195652174,0.77173913,1,0,0,0.661290323,0.298387097,1022,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
294,SWANS ROAD,SWANS,ROAD,0.156862745,0.132352941,0.215686275,0.345588235,0.801470588,0.149509804,0.888059701,0.393162393,0.504273504,0.05982906,0,0.210526316,0.766917293,1,0,0,0.654054054,0.340540541,1038,0,0,0.904922176,0.095077824,0,0,non-Intersection,0,0,0,0,0
8741,WILLIAMS STREET,WILLIAMS,STREET,0.144638404,0.092269327,0.19201995,0.289276808,0.835411471,0.281795511,0.874680307,0.432692308,0.346153846,0.163461538,0.114457831,0.415662651,0.427710843,0.759036145,0.090361446,0.114457831,0.644444444,0.355555556,984,0.954397229,0,0,0,0,14,non-Intersection,1,0,0,0,1
7094,MORWELL-THORPDALE ROAD,MORWELL-THORPDALE,ROAD,0.195744681,0.125531915,0.217021277,0.285106383,0.765957447,0.176595745,0.936956522,0.496453901,0.390070922,0.141843972,0.041176471,0.194117647,0.729411765,0.98255814,0,0,0.688372093,0.334883721,972,0.073751613,0,0.770159018,0,0.053536443,1,non-Intersection,0,1,0,0,0
9444,CLEAVER ROAD,CLEAVER,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5129,CHALKMINE ROAD,CHALKMINE,ROAD,0.221774194,0.052419355,0.181451613,0.330645161,0.774193548,0.213709677,0.853556485,0.419354839,0.35483871,0.129032258,0,0.170454545,0.795454545,1,0,0,0.678571429,0.380952381,938,0,0,0,0.835388586,0.164611414,0,non-Intersection,0,0,0,0,0
6417,JAMIESON STREET,JAMIESON,STREET,0.19921875,0.146484375,0.330078125,0.21484375,0.759765625,0.109375,0.745098039,0.278688525,0.229508197,0.442622951,0.080213904,0.470588235,0.347593583,0.815384615,0.138461538,0.046153846,0.587209302,0.412790698,801,0,0,0.956868688,0.043131312,0,0,Intersection,0,0,0,0,0
5707,COWWARR ROAD,COWWARR,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
7320,STATE FOREST ROAD,STATE FOREST,ROAD,0.15648855,0.125954198,0.232824427,0.332061069,0.790076336,0.152671756,0.926829268,0.539473684,0.342105263,0.171052632,0.04,0.24,0.64,1,0,0,0.540983607,0.352459016,915,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
